id,text,label,dataset_id
072-11630,Says Mark Neumann Nancy Pelosi,1,72
072-2965,Georgia has the most lax gun laws in the nation ,1,72
072-3269,Says Hillary Clinton wants to raise taxes on African American owned businesses to as much as nearly 50 percent more than theyre paying now ,1,72
072-6175,The CNBC debate was supposed to be three hours and he renegotiated it down to two hours ,0,72
072-3749,There are a multitude of vaccines that do not prevent deadly and crippling diseases ,1,72
072-4749,Commercial buses in the United States have a stellar safety record a safety record that exceeds that of any other commercial mode or surface transportation mode ,0,72
072-4890,Once the U S government signs a U N treaty on conventional arms all U S citizens will be subject to those gun laws created by foreign governments ,1,72
072-5715,Under the health care law everybody will have lower rates better quality care and better access ,1,72
072-5058,Says Nevada state Sen Michael Roberson forced Common Core for Nevada schools ,0,72
072-11529,There has been no net global warming for over a decade now ,1,72
072-10469,Nobodys invited us to the Obama events in Atlanta ,1,72
072-1385,The Atlanta streetcar is expected to create 930 jobs during construction totaling more than 5 600 jobs over the next 20 years ,1,72
072-4922,In the year 2013 the Obama administration released 104 000 criminal illegal aliens They released 196 murderers people with homicide convictions who are here illegally ,0,72
072-3530,Sen Kay Bailey Hutchison s concession speech came with less than 20 percent of the precincts having been counted ,0,72
072-2387,Says he couldnt keep a 42 inch redfish he caught because of fishing rules ,0,72
072-7656,Pam Bondi refuses to take a position on the gay adoption ban ,1,72
072-7047,President Barack Obama said over 20 times he did not have the legal authority to act as he did on immigration ,0,72
072-9286,Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars ,1,72
072-5885,Says Missouri needs a voter I D law because theres over 16 people in the state of Missouri who have been convicted of some type of voter fraud ,0,72
072-2856,Rhode Islanders pay among the highest auto repair bills in the nation ,0,72
072-10817,We just fought a Republican budget that ends Medicare as we know it ,0,72
072-11762,Says an Obama administration policy prohibits people who work with at risk youth from promoting marriage as a way to avoid poverty ,1,72
072-4463,There are places in America that are among the most dangerous in the world You go to places like Oakland Or Ferguson The crime numbers are worse Seriously ,1,72
072-2141,The presidents budget would take non defense spending to its lowest level as a percentage of the economy since JFK ,0,72
072-8780,The IRS is going to be in charge of a huge national database on health care that will include Americans personal intimate most close to the vest secrets ,1,72
072-2087,The last time Republican U S Senate candidates beat more than two incumbents was 1980 ,0,72
072-7321,Likens Obamas predicament to 1982 saying when Reagan just started out unemployment was at exactly the same point He was two years into his term The unemployment was well over 10 percent and it did come out of it ,0,72
072-1037,We had people that were getting killed in Benghazi we had people who are willing to risk their lives to go save them and somebody told them to stand down ,1,72
072-10688, Joe I keep hearing you every morning talking about the biggest tax increase in history but you don t mention it s also the biggest tax cut in history ,1,72
072-2794,Clayton County offers the lowest operating millage rate in Metro Atlanta ,1,72
072-4652,One industry in America has increased its employment base in the last four years by 176 000 people the United States government ,0,72
072-4241,In Providence R I its illegal to sell toothpaste and a toothbrush to the same customer on a Sunday ,1,72
072-5311,Under changes being debated state employees in Wisconsin who earn 30 000 40 000 50 000 a year might have 20 percent of their income just disappear overnight ,1,72
072-5819,Senate Democrats have never held up a Supreme Court nomination ,0,72
072-5209,In FY 2014 Planned Parenthood performed 327 653 abortions while receiving 528 million from taxpayers in violation of the Hyde amendment ,0,72
072-12425,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported ,1,72
072-272,In 45 out of 50 states on average men are seeing their premiums double going up 99 percent Women up 62 percent ,0,72
072-7970,Says Congressman Eric Cantor wants to eliminate Social Security ,1,72
072-7459,Barack Obama s health care plan is to mandate health care coverage and have a universal government run program ,0,72
072-8242,Transporting drugs is the price of admission for people crossing the border illegally ,1,72
072-7678,In the U S African Americans continue to be arrested at nearly three and one half times the rate of whites on marijuana charges ,0,72
072-5767,We were one of the first states in the U S to build sewers to bring the treatment plant on line ,0,72
072-3179,Under the Iran deal If Israel attacks Iran were supposed to be on Irans side ,1,72
072-8263,I started the whole year as a senior on the University of Illinois football team and led the team in interceptions and tackles from defensive back ,0,72
072-12831,Says his budget provides the highest state funding level in history for education ,0,72
072-931,Despite the administration telling us health care reform was going to reduce health care costs they now acknowledge its going to dramatically increase health care costs ,1,72
072-8099,Wisconsin Republicans repealed a statewide fair pay law that made sure women are treated fairly on the job ,0,72
072-7376,The director of the FBI said that we cannot properly vet people coming from the Middle East ,0,72
072-11694, The Iraq Study Group reported that Saddam Hussein had designs on reviving his nuclear program ,1,72
072-4540,Wendy Davis opposes any limits on abortion ,1,72
072-5155,On his support for Donald Trump ,0,72
072-7830,The crime rate in some Atlanta neighborhoods has dropped by 35 to 51 percent ,1,72
072-10263,The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan ,1,72
072-6551,Says Florida had five sanctuary cities while Jeb Bush was governor ,1,72
072-5041,Says PolitiFact says Amendment 4 will force counties and cities across Florida to raise taxes and fees ,1,72
072-7363,Texas AM University Commerce offers counseling safe spaces for students who are afraid of President elect Trump ,0,72
072-2486,More than once Ive actually had a conversation with the protesters on substance ,0,72
072-2068,The city of Atlanta has either the highest or second highest average water bills in the country ,0,72
072-12529,I turned a 110 million deficit into a 1 6 million surplus for our city ,0,72
072-5421,Forty percent of the country is going to be in states that are tolerant of gay marriage or at least civil unions ,0,72
072-6674,We are experiencing the worst economic recovery America has ever had ,1,72
072-2314,Former Atlanta Public Schools Superintendent Beverly Hall left the school district significantly better than she found it ,1,72
072-3764,Biden was responsible for ending genocide in Bosnia ,0,72
072-5856,In Japan permanent residency is not given to Muslims the propagation of Islam is banned one cannot import a Koran published in the Arabic language and Muslims cannot even rent a house ,1,72
072-2209,Expanding Medicaid would require borrowing more money drastically expanding our deficit ,0,72
072-12003,The average age of the minimum wage worker is 35 years old ,0,72
072-11207,Says Charlie Crist was pro life pro gun and vehemently anti tax ,0,72
072-11596,Says bag litter increased after San Francisco banned single use shopping bags ,0,72
072-10170,Under Republican Governor Chris Christie tolls cost more Train and bus rides cost more College tuition goes up But Christie protected a tax cut for millionaires ,0,72
072-6147,A Paul Ryan Scott Walker or Scott Walker Paul Ryan ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin ,1,72
072-12694,President Barack Obamas health care reform slashed 500 billion from Medicare ,0,72
072-10122,Taxpayers pay 18 000 a month for House Speaker Nancy Pelosis district office in downtown San Francisco ,0,72
072-6930,The Georgia Lottery paid out 2 3 billion in prizes during the last fiscal year ,0,72
072-5054,As a result of Obamacare we are becoming something of a part time employment country ,1,72
072-10102,Thousands of Americans have been killed by illegal immigrants ,0,72
072-7306,Obama has chosen to deny the vicious anti Semitic motivation of the attack on a kosher Jewish grocery in Paris ,1,72
072-8296,Says he has engaged in the political process only in the past decade ,1,72
072-1488,Says Obama health reform law denies millions access to affordable insurance ,1,72
072-10190,There are no similar clips of Newt Gingrich talking about how ineffective President Bush was in trying to control North Korea ,1,72
072-12213,When Rick Scott was deposed in lawsuits about his company he took the Fifth 75 times ,0,72
072-2436,Says Planned Parenthood CEO Cecile Richards was forced to concede that 86 percent of Planned Parenthoods revenue is from abortion ,1,72
072-10152,Sen Jeff Merkley voted six times for more debt ,1,72
072-11278,Two years after the worst recession most of us have ever known corporate profits are up ,0,72
072-5919,Says her representation of an ex boyfriend who was then my friend in a family law case is something that lawyers do on a regular basis ,1,72
072-8619,Guantanamo has never been a key component of ISIS or al Qaida propaganda ,0,72
072-10393,Abortion is the second most conducted surgical procedure in this country ,1,72
072-7271,New Jerseys citizens are working at the highest rate in three years ,1,72
072-8727,President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980 when the veterans population was larger by a third ,0,72
072-12667, I have never said that I don t wear flag pins or refuse to wear flag pins ,1,72
072-7767,Ive even cut my own salary twice ,0,72
072-7334,The priorities of more than three quarters of Americans are to increase the minimum wage create a path to citizenship for illegal immigrants and require background checks for gun buyers ,0,72
072-4968,Georgia has some of the best maintained roads in America ,0,72
072-618,Rob Portman shares radical ideological views toward women ,1,72
072-3253,Early voting remains at 96 hours ,0,72
072-5618,You must list all your guns on your 2010 tax return ,1,72
072-5763,New carbon regulations will increase electric bills by 17 billion every year and potentially put an average of 224 000 more people out of work every year ,1,72
072-12442,Says the secret John Doe criminal investigation of his campaign has been resolved and two judges have said it is over ,1,72
072-7189,Says Marco Rubio opposes immigration reform Worse Rubio supports Donald Trump His plan would deport 800 000 children destroying families ,0,72
072-8494,Illegal tobacco sales price driven too high has been connected to at least several cases of funding terrorism against us in multi year investigations over the last decade and a half ,0,72
072-3557,Today we have two Vietnams side by side North and South exchanging and working ,1,72
072-2520,Gov Chris Christie owes the state money for amenities like extra Gorgonzola cheese for his staff on these trips ,1,72
072-2406,Says U S House candidate Carlos Curbelo supported raising flood insurance rates ,1,72
072-6751,Americans now support strikes against ISIS but the support for ground troops is not there The support is very thin ,0,72
072-4866,We know that every 85 visitors create one Florida job ,0,72
072-3398,As we near the 10th anniversary of the 9 11 terrorist attacks we should not forget that some of the hijackers used New Jersey drivers licenses to board those aircraft ,1,72
072-12538,Says the NAACPs Ohio chapter has endorsed Issue 2 ,0,72
072-3667,Says the states budget shortfall is not that much different than it was in 2003 ,1,72
072-2451,Thomas Jefferson expressed strong support for a balanced budget amendment in 1798 ,0,72
072-767,Says that to drive the length of the newly drawn 15th District youd find yourself on the road as long as it would take to drive from Columbus to Niagara Falls ,0,72
072-11378,Since Sept 11 2001 270 000 Americans were killed by gunfire at home ,0,72
072-12082,Says the word Dhimmitude is on page 107 of the health care law and means Muslims are specifically exempted from the government mandate to purchase insurance ,1,72
072-3244,Says President Barack Obama broke his promise to keep a Wisconsin GM plant from closing ,1,72
072-4802,Says Ken Cuccinelli tried to make it more difficult for mothers to obtain divorces ,0,72
072-11136,Says Russ Feingold voted to give Social Security benefits to illegal immigrants,1,72
072-5738,President Barack Obamas policies have resulted in gas prices being reduced from 3 07 per gallon when he was sworn in in 2009 to 2 30 today ,1,72
072-8232,Because of Obamacare over the last two years health care premiums have gone up its true but theyve gone up slower than any time in the last 50 years ,1,72
072-10535,Says Michael Cargill was arrested and incarcerated in Bell County ,0,72
072-758, Americans who get their insurance through the workplace cost savings could be as much as 3 000 less per employee than if we do nothing ,0,72
072-8170,With this reform every insured American gets valuable consumer protections and every uninsured American can become insured ,0,72
072-631,Austin politicians want to cram more kids into classrooms so they dont have to make the tough decisions to balance the budget ,0,72
072-4630,Even Roger Williams National Memorial in my home state of Rhode Island attracted nearly 51 000 visitors in 2011 with non local visitors adding more than 3 2 million to the local economy ,0,72
072-1031,Boyce gave a lobbyists wife a sensitive job in the treasurers office a job Boyce admitted he only made available at their mosque ,1,72
072-2011,SaysVirginia RepublicanScott Taylor has been convicted in at least four different courts across the country at times failing to even appear and having a warrant issued for his arrest ,0,72
072-7657,Under Obamacare people who have a doctor theyve been seeing for the last 15 or 20 years they wont be able to keep going to that doctor ,0,72
072-1384,The Florida Department of Agricultures website FreshFromFlorida com can be used to get a permit to carry a loaded hidden gun without ever leaving your house ,1,72
072-7115,Rick Scott has destroyed over 100 000 jobs ,1,72
072-5791,Says Barack Obama said black males are two times more likely to be shot by a law enforcement officer than white males and that is a lie because there is no data ,0,72
072-1675,Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue ,1,72
072-4299,If lawmakers fail to avert the fiscal cliff 18 percent of the federal money that is sent to the states will be eliminated ,1,72
072-1097,In the health care bill The Health Choices Commissioner will decide health benefits for you You will have no choice None ,1,72
072-10141,Says Kurt Schrader cast the deciding vote that failed to extend tax cuts for Oregons middle class families and small businesses ,1,72
072-12238,All the talk about socialism during the campaign made young people more interested in it by Election Day ,1,72
072-10976,Says an election clerk in Green Bay refused to allow early voting on the UW Green Bay campus because she was afraid it would help Democrats showing outrageous partisan bias ,0,72
072-5437,Says in the last five years Senate Republicans have placed a filibuster on every piece of legislation and every nominee ,1,72
072-4409,The largest category of people coming into the technical schools in Wisconsin are people with four year degrees ,1,72
072-7103,Says the new Dodd Frank financial law requires a 20 percent down payment to buy a house ,1,72
072-9490,We Trump University have an A from the Better Business Bureau ,1,72
072-4063,Says that in her speech to the pro Israel group AIPAC Hillary Clinton had one line on the Palestinian people ,0,72
072-3303,Yes this would be the same congressman Rep Pete Hoekstra who last year Tweeted the whereabouts of a top secret mission to Iraq ,1,72
072-12106,In the U S Constitution theres a little section in there that talks about life liberty and the pursuit of happiness ,1,72
072-10665,Says we had to cut 13 billion dollars in state spending over two years ,1,72
072-6350,Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle When the car was extricated from the crowd a truck blocked a second exit ,1,72
072-10863,Says Milken Institute rated San Antonio as nations top performing local economy ,0,72
072-10387,In the stimulus 15 million dollars went to build a bigger better airport for the town of Ouzinkie Alaska population 165 ,0,72
072-12585,Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave ,1,72
072-1048,In ad attacking Rick Scott says three executives of the Columbia HCAhospital chain he ran were indicted ,0,72
072-3430,U S Senate candidate Todd Akin was partly right that a womans body has a way of shutting down so that a pregnancy doesnt occur if shes raped ,1,72
072-6142,The Obama Administration is suing a Wisconsin company for forcing employees to speak English ,0,72
072-11558,Over the past five years the federal government has paid out 601 million in retirement and disability benefits to deceased former federal employees ,0,72
072-3333,An economic impact study found that for every 1 invested in pre K in Pennsylvania a total of 1 79 is generated in total spending within the state ,0,72
072-805,Says there were multiple instances of voter fraud in Wood County Ohio ,1,72
072-2440,The name Frank has risen in popularity by 20 percent since the debut of House of Cardson Netflix ,0,72
072-9600,The Denver Post has actually hired an editor to promote pot ,1,72
072-8581,U S Rep Scott Rigell wants gun owners in a federal registration system ,1,72
072-5164,Even our nuclear arsenal doesnt work It came out recently they have equipment that is 30 years old They dont know if it worked ,1,72
072-670,Says George Norcross said the TAKEOVER OF RUTGER CAMDEN WILL COST NEW JER EY BILLION ,1,72
072-1161,Tim Kaine announced he wants to raise taxes on everyone ,1,72
072-2710,On drilling off the Atlantic coast,1,72
072-2311,On same sex marriage ,1,72
072-7570,Says Rep Maxine Waters D Calif only needs about 40 000 to 50 000 votes to win election to Congress compared with the 120 000 votes King needs because Waters has a higher immigrant population ,0,72
072-5078,Nonpartisan government analysts say Obamacare will cost our economy up to 2 5 million jobs ,0,72
072-1511,Says Rush Limbaugh made it clear hed rather see the country fail than President Barack Obama succeed ,0,72
072-10486,A few months into office President Barack Obama traveled around the globe to apologize for America ,1,72
072-6387,Across the board violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it ,1,72
072-3817,Says if you are shot in the city of Newark you have over an 80 percent chance that youve been arrested before an average of 10 times ,0,72
072-10768,Says an investigative report concluded Ken Cuccinelli should have been prosecuted for disclosure violations but Virginias law was too weak ,1,72
072-8983,McCain called for less regulation21 times just this year ,0,72
072-864,When we got the income tax in 1913 the top rate was 7 percent By 1980 the top rate was 70 percent ,0,72
072-4141,New jobs numbers are in and Wisconsin has fallen to dead last in Midwest job growth ,1,72
072-1909,In 1929 the Secretary of State shut down a program that was collecting information to protect America because it was unseemly but that move led to millions and millions of deaths in World War II ,0,72
072-6797,Oil money from federal leases can only be used to clean up the mess and damages from drilling ,0,72
072-3552,Its factually correct to say that Jennifer Brunner inherited at least 18 lawsuits when she came into the office that were a result of Ken Blackwells mismanagement of the 2004 election ,1,72
072-2172,The U S gives foreign aid to Cuba and Venezuela even though those countries are our enemies ,1,72
072-570, She hasn t run a corner store She hasn t run a state She hasn t run a city She has never run anything ,0,72
072-10987,On the coal industry,1,72
072-6323, He Obama has done several things well Most of those things are places where he changed his view from where he had during the campaign So for instance he s left our troops in Iraq and they re being more successful there He boosted our effort in Afghanistan which is the right course to take He did not close Guantanamo thank heavens ,1,72
072-8123,Says Bruce Braley threatened to sue a neighbor over chickens that came onto his property ,1,72
072-8066,Democrats plan to keep student loan interest rates low by raising taxes on small businesses very small businesses the kinds of small businesses that give jobs to graduates ,1,72
072-3263,Says Hillary Clinton is proposing destroying Medicare for seniors ,1,72
072-3000,Every year in the United States between 3 000 and 4 500 severe vaccine reactions are reported to the Centers for Disease Control Not mild reactions Severe reactions that land somebody in the hospital the intensive care unit or cause a permanent disability or death ,0,72
072-9939,For the last decade the climate has been cooling ,1,72
072-9239,Sixty percent of Americans now support legalizing marijuana ,0,72
072-7411,Number of Americans killed by terrorism in the last decade 24 Number of Americans killed by guns in the last decade 280 024 ,0,72
072-2477,The law says when a police officer stops you do whatever he says and then deal with it later ,1,72
072-10140,Wisconsin is one of several states where you can change your early ballot if you think youve made a mistake ,0,72
072-11211,Defensive medicine costs Georgia up to 14 billion a year ,0,72
072-3739,House Republicans just passed a bill that makes it legal for single mothers to be fired by their employers ,1,72
072-5971,People can use food stamps for anything including to go to Hawaii and even millionaires can qualify ,1,72
072-12687,Ohio Director of Job Creation Mark Kvamme just clawed back about 900 000 from companies that made promises and they didnt keep them ,0,72
072-2872,Says Hillary Clinton told the Des Moines Register on Aug 8 2015 I will get the NRA shut down for good if I become president If we can ban handguns we will do it ,1,72
072-6516,President Obama campaign surrogate Maryland Gov Martin OMalley acknowledged that we are not better off than we were four years ago ,0,72
072-9352,In Wisconsin 300 000 voters were turned away by the states strict voter ID law in the 2016 presidential election ,1,72
072-7954,Many of Hillary Clintons friends took bigger deductions than me Warren Buffett took a massive deduction George Soros who is a friend of hers took a massive deduction ,0,72
072-10162,Georgia has led the nation in student fatalities caused by motorists illegally passing stopped school buses ,0,72
072-7510,Says Rick Santorum voted to let convicted felons vote ,0,72
072-684,Georgia has more than 700 law enforcement agencies and fewer than 20 percent of them are state certified ,0,72
072-8276, Jack Kingston had more earmarks at one time than every member of the Georgia delegation put together ,1,72
072-1532,We now have driven health care costs down to the lowest theyve been in 50 years ,1,72
072-9724,Says the New York Times can write a story that they know is false yet they cant basically be sued ,1,72
072-12486,Says the Simpson Bowles deficit reduction proposal went from President Barack Obamas desk to the garbage can ,1,72
072-10765, I won the majority of the Republican vote in both New Hampshire and South Carolina ,1,72
072-6022,President Barack Obama has doubled the size of government since he took office ,1,72
072-2769,Says Rick Perry is spending more money than the state takes in covering his deficits with record borrowing ,1,72
072-3281,The nine day deer hunt contributes more than 1 3 billion in revenue to the state of Wisconsin ,0,72
072-11622,Twenty five states have lower unemployment than Texas which is tied with Mississippi for more minimum wage jobs than anywhere in the United States ,0,72
072-10409,No one thought we could get a bipartisan bill Medicaid passed We did in the Florida Senate ,1,72
072-5348,Says Gov Chris Christie has now come up with a new agenda for ethics reform in September 2011 ,0,72
072-7114, Nobody has been talking about it Medicaid fraud focused on it or paying attention to it ,1,72
072-8518,No one in the private sector gets unlimited accruals of vacation and sick leave ,0,72
072-12732,Wisconsin was literally broke when Republicans took office in January 2011 ,1,72
072-8408,Says U S Sen Bill Nelson voted with the Democrats in Congress nearly 95 percent of the time ,0,72
072-3757, Ronald Reagan met with Gorbachev Kennedy met with Khruschev and Nixon met with Mao and these were folks who have done horrendous damage not only to their own countries but to other countries ,0,72
072-11438,More than 3 000 homicides were committed by illegal aliens over the past six years ,1,72
072-11930,Texas has now the highest share of minimum wage workers in the nation ,0,72
072-1411,The Air Force wants taxpayers to fund a fantasy football league ,1,72
072-2661,I have had to fill out FEC reports for the past six years now and theyre much more detailed than a tax return ,1,72
072-264,About 1 in 10 public school teachers in Wisconsin would have been laid off without federal stimulus funds ,0,72
072-6466,When we lower tax rates we generate more in revenues That happened in 86 with the Reagan plan happened in 2001 following the Bush plan ,0,72
072-4065,In the 1980s The lowest income people had the biggest gains ,1,72
072-2810,Women in Barack Obamas White House are earning less than men ,0,72
072-7762,If youre from Syria and youre a Christian you cannot come into this country as a refugee ,1,72
072-6526,Says a Justice Department memo directs that you must openly embrace gay marriage and homosexuality ,0,72
072-10702,Not a single banker a CEO from Wall Street anyone from corporate America nobody there was not one arrest of any of these people who brought down the economy in 2008 ,0,72
072-11846,The EPA wants to hire 230 000 new government regulators that will cost the taxpayer 21 billion ,1,72
072-9362,Under Obama the national debt has been reduced every year for the last five years ,1,72
072-8069,A Congressional Budget Office report says President Barack Obamas executive order to raise the minimum wage for new federal contract workers will cost the economy 500 000 jobs ,1,72
072-11426,The majority last quarter of Sherrod Browns campaign contributions came from outside of the state of Ohio ,1,72
072-10900, Obama held one of the first meetings of his political career in Bill Ayers s home And they ve worked together on various projects in Chicago ,0,72
072-5906,About 47 percent of able bodied people in the state of Maine dont work ,1,72
072-6420,Oregons Umpqua Community College where the shooting occurred was a gun free zone ,0,72
072-4316,Says the states Medicaid waiver proposal has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years ,1,72
072-1111,MikeHuckabee com gets more hits than virtually any other presidential candidate ,0,72
072-9752,Says we got a chance to pass what I think is Oregons first human trafficking bill which has increased by 66 percent the calls to the human trafficking hotline ,0,72
072-4185,U S Rep Debbie Wasserman Schultz has blamed the Republicans for the creation of Hamas ,1,72
072-3157,An Obama campaign tactic for rallying voters is to offer them cell phones ,1,72
072-5465,Ive also offered a plan that can help fix Social Security thats supported by Robert Reich secretary of labor previously in a previous administration ,1,72
072-6410,Eighty seven percent of private insurance plans currently include abortion coverage ,0,72
072-60,Says opponent Mary Burke says she supports Obamacare unequivocally and wants to expand it ,0,72
072-30,Amendment 1 protects Florida seniors from scams and rip offs ,1,72
072-9659,SaysMichele Bachmann said on Fox News This country could use a president like Benjamin Franklin again ,1,72
072-4237,On reconciliation,1,72
072-7139,Says that he did not exactly say that communities have the right to ban mosques ,1,72
072-1432,Says Gov Rick Perry has been begging for the federal government to send the Coast Guard to patrol two lakes on the U S Mexico border ,1,72
072-10610,Since President Obama took office in January 2009 the federal government has issued more than 468 500 pages of regulations ,0,72
072-12791,At least a quarter of those apprehended at the border have criminal records ,1,72
072-7980,Says Mitt Romney would deny gay people the right to adopt children ,1,72
072-4479,I am the only candidate who ran in either the Democratic or the Republican primary who said from the very beginning that I will not raise taxes on the middle class ,1,72
072-5021,Says its an old wives story that Margaret Thatcher told George H W Bush not to go wobbly ,1,72
072-5511, We worked together to enact the largest tax cut in Florida history ,1,72
072-4745,Aaron Bean voted to give illegal immigrants in state tuition ,0,72
072-3989,Says a poll shows that without a name attached Democrats are just one point behind Gov John Kasich ,0,72
072-4595,In New York City an entry level janitor gets paid twice as much as an entry level teacher ,1,72
072-1486,In the last five years 28 000 people have been killed along the U S Mexico border ,1,72
072-11864,A planning group said that to meet anticipated traffic demands by 2035 Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes ,0,72
072-666,Over the past eight years black youth unemployment is up ,0,72
072-4135,In a budget deal struck in 2011 a trillion dollars of cuts went into effect immediately and then a special committee was set up to get agreement on another 3 trillion of cuts ,0,72
072-1842,SaysPeter Kilmartin voted in favor of expanding the good behavior statute to sex offenders ,1,72
072-7137,Texas is home to millions of Latinas but the state has never elected a Latina to Congress ,0,72
072-8636,Says President Barack Obama is not paying women equally by his own measures in his own White House ,0,72
072-8855, The vast majority of the money I got was from small donors all across the country ,1,72
072-7888,The U S military is at risk of losing its military superiority because our Navy is smaller than its been since 1917 Our Air Force is smaller and older than any time since 1947 ,1,72
072-2778,A 5 cent charge on paper bags is a tax ,1,72
072-10730, Mitt Romney opposed the gun lobby even Ronald Reagan ,0,72
072-1371,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders ,0,72
072-617,The United States stood alone in the war in Iraq ,1,72
072-9867,If I have affordable coverage in my workplace Im not eligible to go into the marketplace Its illegal ,1,72
072-1942,92 percent of the jobs lost during Barack Obamas first term belonged to women ,1,72
072-5743,Wisconsins effective unemployment rate is 20 percent ,1,72
072-1287,Health care reform legislation is likely to mandate free sex change surgeries ,1,72
072-6219,Says the Ohio Consumers Council office employs 74 lawyers and that the funding them is wasteful duplication ,1,72
072-2807,On counting state budget shortfalls,1,72
072-6243,There are 3 6 million jobs sitting vacant in part because there arent enough qualified applicants to fill them ,0,72
072-8564, A Houston school district analysis found that the State Board of Education more than quadrupled the number of historical figures students must learn about ,0,72
072-10592,More than 25 million Americans are unemployed More than 50 million live without health insurance Perhaps 100 million live in poverty ,0,72
072-8747,Says HillaryClintons immigration platform would create totally open borders ,1,72
072-5015,A government report shows that alternatives to the Keystone XL pipeline are worse for the environment ,0,72
072-12507,Says his proposed payroll tax cut will mean an extra 1 500 in your pocket compared to if we do nothing ,0,72
072-4085,Says Indiana Gov Mike Pence advocated diverting taxpayer dollars to so called conversion therapy ,0,72
072-3280,The original compromise for the Confederate battle flag in South Carolina was to put it on the back side of the statehouse out of public view so it would not have any appearance of sovereignty ,0,72
072-3553,The ACLU has filed a suit to end prayer from the military completely ,1,72
072-2472,Says Donald Trumps Make America Great Againhats were made in China ,1,72
072-1030,The health care marketplaces have no privacy protections ,1,72
072-5978,Says private sector job growth in 2011 places New Jersey in the top third among all of the states ,0,72
072-6602,Says New Jerseys public school students have the best Advanced Placement scores in the nation ,0,72
072-2873,To deprive underprivileged children of a meat based protein during school lunch is most likely depriving them of their only source of protein for the day ,1,72
072-4248,There is no planned air conditioned restaurant out on the Lens ,0,72
072-6139,Says he often appeared on The OReilly Factorand often was praised byBillOReilly ,0,72
072-7195,Defends his vote to push retirement age to 70 by saying he is for a process that would not be fully implemented until around the turn of the century ,0,72
072-8165, The Children s Defense Fund rated McCain as the worst senator in Congress for children ,0,72
072-5160,Of the 18 stadiums built from 2004 to 2013 47 percent of the total cost came from public sources ,0,72
072-9332,There were 2 billion in earmarks in fiscal year 2012 ,1,72
072-10350,Amid the crisis at our southern border there are reports of illegal migrants carrying deadly diseases such as Ebola virus ,1,72
072-10769,The Recovery Act saved 60 000 jobs among law enforcement officials firefighters in the state of Florida plus another 20 000 educators ,0,72
072-1940,Accuses President Barack Obama of making contradictory claims about efforts to kill Osama bin Laden in 2008 and 2011 ,1,72
072-11100,Sarah Palin got more votes running for mayor of Wasilla Alaska than Joe Biden got running for president of the United States ,1,72
072-5494,We were told there would never be a case of Ebola in the United States ,1,72
072-10655,Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law ,1,72
072-5032,Says Ron Johnson is benefiting from several super PACs I am not ,1,72
072-833,The Obama Health and Human Services Department is planning to compile a federal health record on all U S citizens by 2014 including each individuals Body Mass Index ,1,72
072-10724,46 percent of women between the age of 16 to 24 despise sexual contact in Japan ,0,72
072-11445,Brock Turners early release will be a regular occurrence if Prop 57 passes ,0,72
072-5541,Says because of Texas lawmakers choices hundreds of thousands of women no longer have access to basic medical care life saving cancer screenings and contraception ,0,72
072-5247,On whether judges should be allowed to place children with gay couples who wish to adopt ,0,72
072-1908,The Providence teacher contract is one of the longest in the country ,1,72
072-4752,The pension fund in the city of Providence is only 30 percent funded about the same level as when he Taveras took office ,0,72
072-3688, 100 000 in stimulus funds were used for a Martini Bar and Brazilian Steakhouse ,0,72
072-2846,Says Barack Obama supported Ted Kennedys ammo ban to outlaw all deer hunting ammunition ,1,72
072-4123, While Exxon Mobil has 40 pages on its media response strategy its plan for resource protection is only five pages long and its plan for oil removal is just nine pages long ,0,72
072-2225,Says Rick Perry doubled spending in a decade ,0,72
072-4151,Says Bernie Sanders advocated putting Iranian troops into Syria to try and resolve the conflict there Putting them right on the doorstep of Israel ,0,72
072-9825,Says 50 percent of millennials dont associate with any political party ,0,72
072-8265,Says he never called teachers thugs and has said nothing but great things about them during the fight over his curbs on unions,0,72
072-7927,Says a man in Ferguson Mo was photographed holding a sign that said No mother should have to fear for her sons life every time he robs a store ,1,72
072-7164,In 2013 Dan Patrick voted against funding to test the backlog of rape kits allowing rapists to walk free ,1,72
072-2908,Says U S Senate opponent Tammy Baldwin supported a federal budget that spent trillions not billions trillions more money than the Obama budget ,1,72
072-4093,Teddy Roosevelt first called for health care reform nearly a century ago ,0,72
072-7773,In the weekend after the terrorist attacks in Paris the White House said this couldnt happen in the United States ISIS couldnt reach us here ,1,72
