id,text,label,dataset_id
072-3026,Says President Barack Obama has taken less vacation days than any other president in a generation while Congress has taken more vacation days than any other Congress in history ,1,72
072-1933,Says Donald Trump has defended World War II internment camps ,0,72
072-2854,Says a Senate resolution would restore 140 in monthly general assistance payments and prevent people from committing crime ,1,72
012-2071,France turning on your own Muslim citizens amp blaming Islam for CharlieHebdo feeds the extremists agenda Don t help them ,0,12
072-8371,A recent drop in the unemployment rate is questionable because it was calculated over two days of the Thanksgiving week ,1,72
012-3876,Before crash pilots of Germanwings A320 reported emergency at 10 47 local time and descended rapidly to 5 000 feet ,1,12
072-5332,Says I was the first governor in America to endorse Mitt Romney ,1,72
072-10525,Over the next two years this 1 8 billion deficit will cost individual Wisconsinites 300 each or 1 200 for families of four ,1,72
012-3857,Doomed Germanwings co pilot suffered burnout or depression years before crash ,1,12
072-12272,Abortions account for 94 percent of the services provided for pregnant women by Planned Parenthood ,1,72
072-11028,Obamas Justice designate Sotomayor threw out the New Haven firefighters lawsuit in a sneaky unsigned opinion the judicial equivalent of talk to the hand ,1,72
012-3288,These pictures coming out of Ferguson with what looks like military equipment on American streets should sober everyone up ,0,12
072-8156,After actions by Gov Scott Walker and Republicans Wisconsin is dead broke ,1,72
072-11305,Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011 ,0,72
072-7470,Says Hillary Clinton aide Huma Abedin has ties to the Muslim Brotherhood ,1,72
012-3221, Ferguson police name the officer who shot MikeBrown He is Darren Wilson stl MichaelBrown,0,12
072-5422,The president is advocating a drone strike program in America ,1,72
072-1483,David Dewhurst has a record of promoting an income tax ,1,72
072-8730,Seventy percent of the people in the state of New Jersey want marriage equality ,1,72
072-469,African Americans are twice as likely to be arrested and almost four times as likely to experience the use of force during encounters with the police ,0,72
012-400,Just really really want this sydneysiege to be over Those poor people ,0,12
072-2900,Says FBI Director James Comeys letter about new developments in the investigation into her emails only went to Republican members of the House ,1,72
072-1336,Says Terry McAuliffe is the person who invented the scheme to rent out the Lincoln Bedroom ,1,72
072-2601,Dan Gecker voted to double vehicle registration fees costing Chesterfield county residents over 6 million annually ,1,72
072-9329,Says Jeff Wentworth bending the rules has used 211 743 96 in campaign contributions to lease luxury cars ,0,72
072-5462,Georgia has elected more African American leaders than any other state in the country ,0,72
072-3425,Says Maggie Hassan is the only female governor in the country ,1,72
072-1647,Clackamas County Commissioners approved a re negotiated agreement to lower the countys contribution to TriMets Portland Milwaukie Light Rail project to 19 9 million from 25 million ,1,72
072-2272,Scott Walker has a plan to privatize state lands and wants to sell our deer to the highest bidder ,1,72
072-3007,Over 200 years ago the United States had declared war on Islam and Thomas Jefferson led the charge ,1,72
072-8008,Our average private sector employee pays 23 percent for their health care Our average city worker in Ohio pays 9 percent ,0,72
012-2603,Ahmed Merabet a French Police officer the first victim of CharlieHebdo attack He was a Musilm RIP ,1,12
072-3266,A bill to advance the Keystone XL Pipeline is an earmark under House rules ,1,72
012-776,A bomb detection robot has entered the MartinPl caf SydneySiege 9News,1,12
072-6450,The average public school teacher in Wisconsins making 89 000 a year in salary and benefits ,1,72
072-5647,Says MarkKirk called for the mass arrest of 18 000 African Americans andwas apparently fine with Trumps StillTooRacist call for mass deportation ,1,72
072-1178,I also voted 98 percent of the time with Republicans in the Oregon Legislature ,1,72
072-9172,State employees havent received a raise in five or six years ,0,72
072-5077,The states tax burden has according to census figures released today cost our state another 190 000 residents in 2009 ,1,72
072-2540, My opponent promises to bring back old jobs by wishing away the global economy ,1,72
072-12569,There are approximately 18 000 police departments in the United States ,0,72
072-7970,Says Congressman Eric Cantor wants to eliminate Social Security ,1,72
072-9494,Says Obama called Sarah Palin a pig ,1,72
072-6403,The Justice Departments Fast and Furious gun walking program started in the Bush administration ,1,72
072-10943,Says union bosses bused protesters to aCentral Florida education protest ,1,72
012-646,If you re wondering whether to go to work tomorrow here is a mp of the sydneysiege exclusion zone ,0,12
012-2764,MORE Massacre suspects believed to have taken hostage and holed up in small industrial town northeast of Paris ,1,12
072-12447,Drinking champagne could help prevent Alzheimers and other forms of dementia ,1,72
012-1319,Muslims pray for the Friday prayer next to a sign reading JeSuisCharlie in Saint Etienne France By ,0,12
012-2181,Free speech must not be silenced in the wake of Charlie Hebdo attack ,0,12
072-1412,Barack Hussein Obama will force courts to accept Islamic Sharia law in domestic disputes ,1,72
072-6956,We didnt have a development director for over seven months ,1,72
012-883,Uber reverses course after story now giving free rides to people in downtown Sydney Good call ,0,12
072-538,Obama says his bill reduced welfare rolls nearly 80 percent ,0,72
072-2691,Says New Jersey is 50th in return of our federal tax dollars ,0,72
012-3624,It was a St Louis County police officer who shot this man according to PIO Brian Schellman ferguson,1,12
012-3928, Germanwings says it cannot confirm that a very brief distress signal was made before flight 4U9525 crashed ,1,12
012-3673,Just landed Barcelona to Kaunas Found out about the Germanwings airplane tragedy Our thoughts are with the passengers and their families ,0,12
072-962,Says a rape kit can be used to clean out women basically like dilation and curettage ,1,72
072-4782,Bill OBriens Tea Party legislature tried to repeal kindergarten and compulsory education defund Planned Parenthood and eliminate insurance coverage for birth control ,0,72
072-2750,Almost every country on Earth sees America as stronger and more respected today than they did eight years ago when I took office ,0,72
012-2865,Better Family life out here in the FERGUSON community offering therapy for the residents of Canfield MikeBrown ,0,12
012-3005,Great Minds Think Alike But So Do DUMBASSES Jesse Jackson There s a Ferguson near U tcot ,0,12
072-9587,PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True ,1,72
072-4433,Bicycle ownership drops by half while obesity in Rhode Island rises by 154 percent,1,72
072-8148, Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms ,1,72
072-8217,President Barack Obama and Secretary of State John Kerry agreed to lift Irans economic and arms sanctions without any proof of change in conduct ,1,72
012-2439,Update AP French police are chasing a Peugeot on A2 motorway and say hostages have been taken northeast of Paris CharlieHebdo,1,12
072-4169,On a cap and trade plan ,1,72
072-3694,Every signer of the Declaration of Independence had no federal elected office experience ,1,72
072-8980,On whether he would run for U S Senate in 2012 ,1,72
072-8951,On sequestration,1,72
012-3724,PHOTO This 2014 file photo shows a Germanwings Airbus 320 parked at the airport in Duesseldorf Germany ,0,12
012-4592,If you have pictures or video of the suspect email them NatDiv Media DivNat grc gc ca ottawa ottcity ottnews,0,12
072-12109,Your tax dollars are not being used to sue you the people ,1,72
072-11156, I had prostate cancer five six years ago My chance of surviving prostate cancer and thank God I was cured of it in the United States 82 My chances of surviving prostate cancer in England only 44 under socialized medicine ,1,72
072-8897,Martin Luther King was a Republican ,1,72
072-11454,Do you know what the second sport with the most concussions is Womens soccer And the third most dangerous sport Cheerleading ,0,72
012-3042,Protests continue at the QT ferguson ,0,12
072-1529,Numerous studies have shown that these so called right to work laws do not generate jobs and economic growth ,0,72
012-4660,The RCMP are asking anyone with pictures or videos of today s events in Ottawa to submit them at the following link ,0,12
072-10026,According to a recent poll there are more young Republicans enrolled in their parents health insurance plans than young Democrats ,0,72
072-7876,Oregon leads the nation in number of jobs per capita in manufacturing ,1,72
072-30,Amendment 1 protects Florida seniors from scams and rip offs ,1,72
012-4268,Sounds like a good resolution to conundrum of what to do with the Gurlitt Nazi looted art stash Bern museum ,0,12
072-4875,The American slave trade caused 5 million deaths or more ,1,72
072-6092,Under the Democratic health plan families will be forced to spend an additional 2 100 a year to keep their current health care ,0,72
072-3346,In Chile they have 72 percent of the GDP in savings ,0,72
012-1508,Before the brutal attacks on CharlieHebdo the big news today was Houellebecq s new novel imagining a Muslim president of France in 2022 ,0,12
072-5669,This Congressadjourned earliest of any time in congressional history before an election ,1,72
072-432,Says Charlie Bass forfeits right to equal cost for TV ads under FCC rules,1,72
072-2659,Under Pat McCrory North Carolina has fallen to 41st in teacher pay ,0,72
072-11965,In California the windmills are killing hundreds and hundreds of eagles ,0,72
072-11293, He reformed welfare before others tried ,1,72
072-10822,Florida remains the top travel destination across the world ,0,72
072-12783,Eighty percent of Wall Street executives and their spouses donations go to Democrats ,1,72
072-1804,Mitt Romney is the first major party candidate for president of the United States in modern times not to release at least 12 years of tax returns ,1,72
012-5018,Hero Kevin Vickers head of security in parliament being credited for taking down shooter Ottawa ,0,12
012-1466,I ve seen one national newspaper pixelate out the cover of Charlie Hebdo the self censorship begins Terrorists 1 Enlightenment 0,0,12
012-3921,NEWS Emergency Emergency was the final distress call that was sent from the cockpit of flight 4U9525 ,1,12
012-1626, CharlieHebdo Angela Merkel says shooting in France is not only attack on French citizens but on freedoms of press and speech ,0,12
012-2497,Banksy s take on Charlie Hebdo is simple elegant amp uncompromising JeSuisCharlie ,1,12
072-9642,Why do we have automatic citizenship upon birth Were the only country in the world that has it ,1,72
072-10571,Two million new jobs have been created in California since 2011 ,0,72
072-4905,Jason Carters plan increase spending by 12 5 billion ,1,72
072-10458,Health insurance companies are making record profits right now ,1,72
072-4750,Were No 1 in child hunger ,0,72
072-8540,Floridas proposed amendment for medical marijuana would allow people who alleged minor ailments such as muscle spasms neck pain back pain and even menstrual cramps to qualify for government sanctioned pot smoking ,0,72
072-11088,Says the Tennessee Wildlife Resources Agency brought coyotes into the state to try to keep the deer population down ,1,72
072-3593,A recent economic uptick appears to coincide with the expectation of a new Republican Congress ,1,72
072-7282,Any child born prematurely according to the president in his own words can be killed ,1,72
072-5346,If Cory Gardner gets his way youd better stock up on condoms ,1,72
072-1948,Says a highway was closed in El Paso because of bullets flying across the border ,0,72
072-9758,Two thirds of the federal budget is permanent law its permanently appropriated ,0,72
012-2348,Police forces take position by the kosher grocery store in Saint Mande near Porte de Vincennes in Paris AFP ,0,12
072-2974,President Barack Obama suggested on national TV that the Democratic health care bill will have government decide that a healthy 100 year old woman in need of a pacemaker should take a pain pill instead ,1,72
072-4783,Says Proposition 205 blocks market entry for new marijuana dispensaries ,0,72
072-1206,Obamas approval numbers are in the low 40s ,0,72
012-4952,Canada s Parliament Hill is on lockdown as police hunt shooting suspect at least 1 injured ,1,12
072-12281,Says Donald Trumps conversion to pro life beliefs are akin to Justin Biebers who said in the past that abortion was no big deal to him ,1,72
072-6052,The downsizing of Pinellas County government resulted in about 1 200 people being laid off in a 12 percent unemployment market I can tell you that every one of them was hired from the time that Ms Latvala went into office in 2000 ,1,72
072-4872,Over the past 10 years the number of people living in Lower Manhattan has nearly doubled In fact Lower Manhattan has added more people over the last 10 years than Atlanta Dallas and Philadelphia combined ,0,72
072-3941,Says Florida U S Reps Corrine Brown Alcee Hastings and Frederica Wilson are Socialists ,1,72
072-10115,Since President Obama took office over 88 000 Ohio workers have lost their jobs ,0,72
012-832,A picture of the gunman inside Lindt cafe at Martin Place Updates SydneySiege ,0,12
072-2546,Says a new report proves the stimulus supported by N J Democrats cost 278 000 per job ,1,72
012-4722,No one hurt in shooting at Ottawa s Rideau Centre scene of 1 of 3 attacks Canadian police say ottawashooting,1,12
072-3192,Debbie Jackow unlike her opponent WILL NOT de fund the 20 20 land program ,1,72
072-6397,Were the most highly taxed nation in the world ,1,72
072-2909,Twenty five percent of people in the country have said they changed their email and phone habits because of the collection of data allowed by the Patriot Act ,0,72
072-7896,Under the cap and trade bill homes would have to be retrofitted to meet energy and water efficiency standards before they could be sold ,1,72
072-10088,This is the worst jobs recovery since the Great Depression ,1,72
072-185,Last year Beaverton School District had the highest number of homeless students ever recorded in Oregon ,1,72
012-1132,The staff of Agence France Presse stand in silence amp solidarity to remember their murdered colleagues JeSuisCharlie ,0,12
072-1753,Says no one from the Bush family attended the 2012 Republican National Convention and there was no President Bush at the 2008 convention ,1,72
072-3292,States still face a mandate to expand Medicaid coverage under President Obamas health care reform law ,1,72
072-8407,An Iowa policy provides for a state round up of Iowa citizens who might be exposed to the swine flu virus ,1,72
012-5128,Condolences to the family of the fallen officer in Ottawa He was a hero who bravely stood in defence of our country and our freedoms,0,12
072-453,When I was born less than 10 percent of the federal budget was entitlement spending Its now 60 percent of the budget ,0,72
072-5356,The 48 49 percent that supports President Barack Obama are people who pay no income tax ,1,72
072-4664,The six largest cities in Ohio all have higher rates of violence and crime than every major city along the U S Mexico border ,0,72
012-955,The flag in the Lindt cafe window appears to be a Shahada flag not an Islamic State flag Live blog SydneySiege,1,12
072-7313,Were going to be looking at 8 billion a day that were going to be pouring into foreign countries in order to import that make up fuel that were going to need to take the place of what we could have gotten out of the gulf ,1,72
072-823,Under our 2011 13 budget the average Wisconsin property taxpayer will save 700 ,1,72
072-389,The Medicaid expansion is going to cost Florida 1 9 billion a year ,1,72
012-2228,The extremists will benefit from an escalation it justifies them People who just want to coexist are thrown under the bus CharlieHebdo,0,12
072-9377,Public employee unions spent 30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control ,1,72
072-8112,Some of the colleges including AM have already guaranteed that they will not increase their tuition ,0,72
072-1988,The sent a letter to their subscribers apologizing for their BAD coverage of me ,1,72
072-2081,Says Texas Railroad Commissioner Michael Williams has attended more than 150 tea party gatherings ,1,72
072-10548,The Great Lakes Compact has a loophole And the loophole is that while you cannot remove the water in a big transport you can remove it in containers of 5 7 gallons or less ,0,72
072-9855,Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State ,0,72
072-10710,Youth unemployment is through the roof ,1,72
072-11762,Says an Obama administration policy prohibits people who work with at risk youth from promoting marriage as a way to avoid poverty ,1,72
012-4018,VIDEO BREAKING NEWS Germanwings Airbus crashes in the French Alps with 148 onboard ,1,12
072-3341,In 2006 Planned Parenthood performed more prevention services and cancer screenings than abortions but in 2013 there were more abortions ,1,72
072-7456,Each Corbett administration budget finished in the black ,0,72
072-8559,Under Obamacare members of Congress are required to purchase their health insurance from the new exchanges ,0,72
072-3023,On running a civil and polite campaign,1,72
012-1403,You can take offence disapprove demonstrate but not silence or kill We will not be intimidated JeSuisCharlie ,0,12
072-8084,Hydrogen sulfide was used in the genocide of Jews in Germany ,1,72
072-5075,We dont show people playing these games We dont show them winning playing the video lottery games ,1,72
072-5457,Californias Capitol building is second only to Disneyland among visitor sites in the state ,1,72
072-849,The U S only ranks 25th worldwide on defense spending as a percentage of GDP ,0,72
072-3472,In recent years Rep LaTourette has sponsored legislation that would increase spending by 551 6 percent ,1,72
072-5196,Since Gov Nathan Deal office in 2011 the states rainy day fund has grown by 643 percent ,0,72
072-11324,We arent the only state cutting back on public television ,0,72
072-5955,ISIS is now the predominantIslamist group in Benghazi ,0,72
072-4232,Says the Austin City Council may give 4 million a year to subsidize a race track ,0,72
012-1696, BREAKING Smoke coming out in Dammartin ,0,12
012-841,LIVE Sydney cafe siege hostages held in CBD reporter at scene ,0,12
072-10959,Since February 2009 the private sector has lost millions of jobs while the federal government has grown by hundreds of thousands of workers ,0,72
012-2970,Happening now Denver Colorado NMOS14 Ferguson ,0,12
072-3572,It was President Obama s inaction that caused over three weeks to go by before he even approved the governor s plan to protect our marsh ,0,72
072-9786,Georgia has a dropout rate thats higher than Alabama s ,0,72
072-5025,Congresswoman Kathy Castor voted to spend 2 6 million to teach prostitutes in China to drink responsibly ,1,72
072-12683,Michele Bachmanns legislative record is offering failed amendments ,0,72
072-317,The Confederate battle flag at the South Carolina statehouse must fly at a height of 30 feet Any changes taken down or even at half staff if that can be done must be passed by a supermajority of the General Assembly ,0,72
072-4270,Justice John Roberts Signed Off On Obamas Arrest For Treason ,1,72
072-7179,Recently Rick Scott closed 30 womens health care centers across the state ,1,72
072-7593,Since Rep John Boccieris election Ohio has lost 600 000 jobs and his districts unemployment has doubled ,1,72
072-12542,Oil production is down 14 percent this year on federal land ,0,72
012-5061, Canada journalist captures outbreak of small arms fire inside Parliament building in Ottawa ,0,12
072-6991,Says Sheldon Whitehouse said on Senate floor Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan is a white supremacist ,1,72
072-12676,The governor has made a commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back ,1,72
072-1031,Boyce gave a lobbyists wife a sensitive job in the treasurers office a job Boyce admitted he only made available at their mosque ,1,72
012-4252,The Gurlitt art collection no one and everyone wants SWI swissinfo ch ,0,12
072-11577,Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme ,1,72
012-2001, CharlieHebdo suspects killed according to ,0,12
012-727,Hostage involved in SydneySiege texts I m ok to his mother ,1,12
072-1075,Says the KKK marched in Mebane N C after Trumps victory,1,72
072-1210, I was the first presidential candidate to lay out a specific truly universal health care plan ,1,72
072-3362,Oklahomas Republican Gov Mary Fallin signed a new law which makes you pay a special fee It will essentially fine people for the crime of using solar power ,0,72
012-976,Sites evacuated now include State Library Sydney Opera House Channel 7 building in Martin Place SydneySiege,0,12
072-8521,The Obama administration originally wanted 10 000 troops to remain in Iraq not combat troops but military advisers special operations forces to watch the counterterrorism effort ,0,72
072-4330,The National Park Service has an annual budget that is less than the city of Austin ,0,72
072-784,The American murder rate is 50 times that of any other developed nation ,1,72
072-1963,Every president since Franklin Delano Roosevelt has had fast track trade authority ,0,72
072-8929,Says that when adjusted for inflation and population growth state general revenue spending has decreased 10 7 percent on his watch ,0,72
072-3884,Says a 12 5 million incentive deal she approved for Abbott Laboratories contained strong protections for taxpayers if job creation goals were not met ,1,72
072-948,2014 midterm election spending by the left and the right are both equal ,0,72
072-4976,Human activity is not causing these dramatic changes to our climate ,1,72
072-2552,The things I said during the prank call by a blogger posing as GOP contributor David Koch are the things Ive said publicly all along about the Wisconsin budget debate ,1,72
012-3122,Late reporting from Ferguson Unrest outside police station When white people do it it s a vigil ,0,12
072-8169,Says under President Barack Obama the United States has created five million jobs ,0,72
012-1685,Cartoon from The New Yorker September 2012 CharlieHebdo ,0,12
072-4644,Every personhood bill Ive ever support has either had language that says were conforming to the constitutional rulings of the Supreme Court or something to that effect ,1,72
072-9604,Since he took office as Milwaukee County executive we have never raised bus fares and this year therell be a million route miles more than there were five years ago ,0,72
072-9590,Austin mayoral candidate Mike Martinez takes corporate money ,1,72
072-9000,Theres still about 400 billion or 500 billion of the stimulus plan that has not been spent Why dont we stop it ,1,72
072-3223,Says that during President Barack Obamas tenure the United States has created 15 million new jobs ,0,72
072-7560,Says 67 percent of marriages now wind up in divorce ,1,72
072-611, Who can you thank for rising prices at the pump O ba ma O ba ma ,1,72
072-9290,Since Rick Perry became governor poverty rates in Texas increased from 15 1 to 17 5 which is higher than the national average ,0,72
072-647,The job of correctional officer lowers your life expectancy Metropolitan did a study in I believe it was 1998 and the life expectancy was 58 ,1,72
072-9251,Dave Brat worked on Democrat Gov Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over 1 billion ,0,72
072-5552,We have ten different tax brackets and if youre making 9 000 youre already in the top tax bracket ,1,72
072-5776,Says Michelle Nunn is for amnesty ,0,72
072-9340,Nancy Pelosi wants a Windfall Tax on Retirement Income ,1,72
072-1835,Last year Exxon pocketed nearly 4 7 million every hour ,0,72
072-779,A study says Massachusetts has lost 18 000 jobs because residents were required to obtain health insurance under an act signed into law by Mitt Romney ,0,72
072-850,Under Gov Scott Walker employer confidence now stands at 95 percent compared to only 10 percent at the end of the Gov Jim Doyle Mary Burke administration ,0,72
072-3821,Says the National Labor Relations Board told Boeing that it couldnt build a factory in South Carolina because South Carolina is a right to work state ,1,72
072-12705,The Obama administrations regulatory assault on coal fired energy has put thousands of Americans out of work,0,72
072-6342,People can t go fishing anymore because of Obama ,1,72
072-12422,In the four years before I became governor we increased state debt 5 2 billion Weve paid it down 2 billion ,0,72
012-3711,It could be better to have zero pilots in a cockpit instead of one Germanwings ,0,12
012-2034,8 journalists 2 officers 1 janitor 1 visitor Victims killed in CharlieHebdo attack Getty ,0,12
072-8846, NATO hasn t provided enough troops in Afghanistan because they are still angry about us going into Iraq ,0,72
072-12235,The Affordable Care Act will likely go down as the biggest tax increase in history ,1,72
072-7960,Says U S Senate candidate Tammy Baldwin proposed a 3 9 trillion tax increase a tax increase so extreme that even Nancy Pelosi voted against it ,0,72
012-2478, banksy You can try to break the pencil but it will multiply jesuischarlie ,1,12
012-57,Where are you Putin Are you dead awkward silence PutinMissing PutinDead,0,12
072-4569,I watched in Jersey City N J where thousands and thousands of people were cheering as the World Trade Center collapsed ,1,72
012-5034,LIVE Coverage of several shooting incidents at and near Canadian Parliament ,1,12
072-12698,Nearly 70 percent of all federal spending will go towards Social Security Medicare and Medicaid in fiscal year 2014 ,1,72
072-382,When my grandfather came to this country back in 1925 there were no government benefits ,1,72
072-10210,While 38 percent of firearms dealers that were inspected in 2011 were noncompliant with federal law only 0 05 percent of inspected dealers had their licenses revoked ,0,72
072-10579,Says the fertilizer plant that exploded in West Texas had not been inspected by the state of Texas since 2006 ,1,72
072-12107,In 1990 the U S led the world in the percentage of 25 34 year olds with college degrees Today we are in 12th place ,0,72
072-4490, As has been noted by many observers including Bill Clinton s former secretary of labor my plan does more than anybody to reduce costs ,1,72
072-4493,Its coming Nobody can stop this train ,1,72
072-9220,Do you know those former Soviet Bloc countries have all moved to flat taxes ,0,72
072-12681,Says children are coming into the U S in staggering numbers because President Barack Obama has been promising amnesty ,1,72
072-6809,The Foreign Intelligence Surveillance Court is transparent ,1,72
072-12762,Says he turned down a Medicaid expansion under Obamacare but because of actions he took for the first time in Wisconsins history everyone living in poverty is covered under Medicaid ,0,72
072-7631,More than 40 percent of sales nationally are made without background checks ,0,72
072-7984,On protecting Social Security benefits and changing the retirement age ,1,72
072-2260,Rhode Island is at the top of the country for alcohol related fatalities ,0,72
072-5231,The deficit this year could pay all of the 2013 salaries of every professional baseball player for the next 248 years ,0,72
072-11551,On lifting the U S Cuban embargo and allowing travel to Cuba ,1,72
012-1426,Just arrived at scene of massacre Paris charliehebdo ,0,12
072-11769,Barack Obama is more to the left of the announced Socialist in the United States Senate ,0,72
072-2168,Said they reached a power sharing agreement with Republican Lt Gov Casey Cagle,1,72
072-5303,The leader of ISIS was imprisoned by American troops and ordered released to Iraq by Obama administration in 2009 ,1,72
072-4057,People think AIDS is done its not done ,0,72
012-3782,Debris from the Germanwings crash has already been found says French interior minister ,0,12
012-180,Hostage situation ongoing in Sydney business district LIVE UPDATES ,0,12
072-3732,President Obama promised families making less than 250 000 a year would not see taxes go up but Obamacare raises 18 different taxes ,0,72
012-3,Moscow police investigating Putin s Nemtsov statement for extremism Not a coup just very confused police ,0,12
072-3169,Obama served on a board with former Weather Underground member William Ayers and that relationship with Mr Ayers on this board continued after 9 11 ,0,72
072-7172,Says Kurt Schrader supports Obamas sequester but wont cut 1 6 million to fund new video games ,1,72
072-8783,Says Chris Christie vetoed equal pay for women 3 times He only let the bill pass once it became a damaging campaign issue ,0,72
072-10095,Harry Reid has voted to give illegals Social Security benefits even for the time they were here illegally ,0,72
072-6328,Twenty seven out of state pharmaceutical companies have raised more campaign dollars against a drug price control measure than all other state ballot measures have raised to date combined ,0,72
072-273,Georgia is the second fastest growing state for international tourists ,0,72
072-10359,Every illegal immigrant can be eligible for up to 36 000 to 38 000 in earned income tax credits without paying a dime in ,1,72
072-9359,Youre paying for state Sen Diane Allens health care and she took yours away ,0,72
012-3912,Germanwings crash plane lost signal at 6 800 feet flight radar shows ,1,12
072-4536,Richmond is the most vegan friendly city ,1,72
072-705,Under a proposed bill a 100 000 homes flood insurance premium would be maybe 200 or 300 annually ,1,72
012-813,Total 5 hostages have left Lindt MartinPlace 3 men 2 women LIVE SydneySiege 9News ,0,12
072-6712,AIG insures the pension trust of the United States Congress ,1,72
072-10608,Says Ronald Reagan understood repeatedly that when the deficit started to get out of control that for him to make a deal he would have to propose both spending cuts and tax increases ,0,72
072-10034,Says President Barack Obamas parents were communists ,1,72
012-3468,Michael Brown was suspected of robbing store in Ferguson before being shot say police ,1,12
072-1316,What the Obama administration is going to come out with in the next several months is youre not even going to be able to burn coal very limitedly in the existing plants ,1,72
072-11467,Over the past few months we ve learned that we just can t count on the media to debunk lies about health insurance reform ,1,72
072-3576,It costs us logistically three times more to fight in Afghanistan than it does in any other place ,1,72
072-5378,Says GOP U S Rep Sean Duffy of Wisconsin voted twice to end Medicare ,1,72
072-6797,Oil money from federal leases can only be used to clean up the mess and damages from drilling ,0,72
072-8485,Says Wisconsin Supreme Court candidate JoAnne Kloppenburg put an 80 year old farmer in jail for refusing to plant native vegetation on his farm ,1,72
072-888,When Peppers tax was finally voted down Pepper laid off cops and closed jails and let criminals run free in the streets ,0,72
072-8795,Says the U S national debt has tripled during Rep Greg Waldens time in Congress ,0,72
072-4888,400 000 Oregonians have gained access to health care through the Affordable Care Act ,0,72
072-6564,In states where beer is unregulated the per capita production is significantly higher ,0,72
012-1394,Breaking News 2 hostage standoffs right now in France 1 involves CharlieHebdo suspects ,0,12
072-869,Common Core is being used by the Obama Administration to turn the Department of Education into what is effectively a national school board ,1,72
072-6398,Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by 10 000 ,0,72
012-3482, Breaking The officer involved in the shooting of Michael Brown is named Darren Wilson Ferguson police chief says ,1,12
072-12241,The Affordable Care Act basically puts a penalty or a tax on employers for every new job they create ,0,72
072-1876,Wisconsin is dead last in income growth among midwestern states during Gov Scott Walkers term ,0,72
072-5559,The Affordable Care Act is not the law of the land ,1,72
072-10564,Says Obama flip flopped on withdrawing troops from Iraq ,1,72
072-7196,President Obama wants to mandate circumcision ,1,72
072-6562,The annual cost of free tax credits alone paid to illegal immigrants quadrupled to 4 2 billion in 2011 ,0,72
072-11584,Under Rosemary Lehmberg the Travis County D A s office convened the grand jury that indicted Rick Perry ,1,72
072-3501,Preventive care saves money ,1,72
012-408,VIDEO Police storm cafe in Sydney SydneySiege ,0,12
072-3515,After J D Hayworth was voted out of Congress he became a registered lobbyist who was paid thousands by a Florida corporation to lobby the very committee he used to serve on ,0,72
072-137,Damage by protesters to the Wisconsin state Capitol will cost 7 5 million to repair ,1,72
072-1277,More Americans believe the moon landing was fake than believe Obamacare is affordable ,0,72
012-848, SydneySiege latest Reports of an incident at Sydney Opera House ,1,12
072-6098,So many people were critical of Secretary John Kerry going to Paris and talking with Hamas because Kerry was seen as supporting Hamas to the exclusion of the Arab League ,1,72
012-2648,Charlie Hebdo killers are dead Sources say they are not in Paradise ,0,12
072-3716,A new bill was written into the new health care reform initiative ensuring that Congress will be 100 percent exempt ,1,72
072-8737,Ive been a cop in Lake County Michigan since 1982 thereabout I conduct federal raids with the DEA and ATF and U S Marshals and the FBI and Texas Rangers ,1,72
072-11460,Obama was enrolled in a Wahabi school in Jakarta Wahabism is the RADICAL teaching that is followed by the Muslim terrorists who are now waging Jihad against the western world ,1,72
072-5180,On tax breaks for businesses,0,72
072-9330,Says If Oregons Legislature simply authorizes 450 million for the CRC it will leave Oregon holding the bag for a great deal more cost responsibility ,1,72
072-1793,After how hard you work and how much you pay in taxes New York City ends up getting the money Im Chris Jacobs I think its time we have someone in Albany thats making sure our region gets our fair share,1,72
072-9122,Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase ,1,72
012-3296, Please don t let me die kimanigray lastwords policeagression ferguson michealbrown ,0,12
012-1656,VIDEO Gunfire and explosions heard at printworks in Dammartin en Goele siege ,0,12
072-7256,Says Mitt Romneys investments created zero jobs ,1,72
012-3727,Germanwings Airbus A320 crashes in French Alps What we do and do not know ,0,12
012-1889,Analysis The story of the police officer killed in the CharlieHebdo attack is no longer in the headlines why ,0,12
012-2974,Stay safe Ferguson RT I counted 70 SWAT officers Guns trained on crowds Insanity ,0,12
012-1969,BREAKING Gunshots heard at printing plant northeast of Paris where 2 brothers have taken a hostage ,0,12
072-8740, We spend more on health care than any other country but we re ranked 47th in life expectancy and 43rd in child mortality ,0,72
072-6260,Last year I was involved with an effort to to help prosecutors get their first pay raise in more than 10 years ,1,72
012-392,INSANITY Jihad comes 2 Australia amp Liberal Lunatics are Concerned with Political Correctness sydneysiege tcot ,0,12
072-2039,Rhode Island is the only state where officers at state supported colleges carry out their duties unarmed ,0,72
